"datasetstring","idstring","messageslist","directionstring","metadatadict"
"madar","madar_8067","[{""content"": ""ترجم من الدارجة للفصحى: كنعتدرو، بلحاق خصنا نمشيو دابا."", ""role"": ""user""},{""content"": ""معذرة آن وقت الرحيل ."", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_1421","[{""content"": ""ترجم من الدارجة للفصحى: عشرين صورة، عافاك."", ""role"": ""user""},{""content"": ""عشرون طبعة تحميض من فضلك ."", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_14627","[{""content"": ""ترجم من الدارجة للفصحى: توموبيل تصاوبات"", ""role"": ""user""},{""content"": ""تم إصلاح السيارة"", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_8227","[{""content"": ""ترجم من الدارجة للفصحى: بشحال هاد الرحلة؟"", ""role"": ""user""},{""content"": ""كم تتكلّف هذه الجولة ؟"", ""role"": ""assistant""}]","dr_msa","null"
"madar_few_shot","madar_few_shot_1287","[{""content"": ""ترجم من الدارجة للفصحى: كيفاش يمكن لي نلقى المبنى اللي فيه المكتب ديالك؟ <|assistant|> كيف أجد المبنى الذي يقع فيه مكتبك ؟ <|user|> ترجم من الدارجة للفصحى: القمايج اللي فهاد المحل رخاص بزاف. <|assistant|> القمصان في هذا المحل أرخص بكثير . <|user|> ترجم من الدارجة للفصحى: التلفزة ماخداماش. <|assistant|> إن التلفزيون به عطل . <|user|> ترجم من الدارجة للفصحى: ديالمن هاد الخدمة؟"", ""role"": ""user""},{""content"": ""عمل من هذا ؟"", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_11651","[{""content"": ""ترجم من الدارجة للفصحى: خلّيني نفكّر فيها"", ""role"": ""user""},{""content"": ""دعني أفكر في الأمر"", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_1427","[{""content"": ""ترجم من الدارجة للفصحى: نتا موغنّي, اللا?"", ""role"": ""user""},{""content"": ""أنت مغنٍ، أليس كذلك؟"", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_9899","[{""content"": ""ترجم من الدارجة للفصحى: أوو، شحال ضريف ومحتارم، واخا نحلها دابا؟"", ""role"": ""user""},{""content"": ""أوه ، كم هو لطيف منك ويتسم بمراعاة مشاعر الآخرين . هل لي أن أفتحها على الفور ؟"", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_3617","[{""content"": ""ترجم من الدارجة للفصحى: عندي الفلوس اللي يكفاو لوجبات تلتيام."", ""role"": ""user""},{""content"": ""لدي ما يغطي ثمن الوجبات لمدة ثلاثة أيام نقدا ."", ""role"": ""assistant""}]","dr_msa","null"
"flores+","flores+_707","[{""content"": ""ترجم من الدارجة للفصحى: وقالو أيضا فواحد بيان ""أن الطاقم حاليا تيخدم باش يلقى أحسن طريقة يخرجو بها السفينة بأمان""."", ""role"": ""user""},{""content"": ""وأوضحوا في بيان أن ""الطاقم يعمل حالياً لتحديد أفضل وسيلة لانتشال السفينة بأمان""."", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_6249","[{""content"": ""ترجم من الدارجة للفصحى: واش عندك غسالة السيارات؟"", ""role"": ""user""},{""content"": ""هل لديك مكان لغسيل السيارات ؟"", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_2747","[{""content"": ""ترجم من الدارجة للفصحى: مشيت لبنكا"", ""role"": ""user""},{""content"": ""ذهبت إلى البنك"", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_12549","[{""content"": ""ترجم من الدارجة للفصحى: واش خطير تمشي ل صوهو؟"", ""role"": ""user""},{""content"": ""هل التوجه إلي سوهو خطير ؟"", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_1405","[{""content"": ""ترجم من الدارجة للفصحى: بغيت نصيفط جوج باكيات لنيويورك."", ""role"": ""user""},{""content"": ""أريد أن أرسل طردين إلى نيويورك ."", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_13419","[{""content"": ""ترجم من الدارجة للفصحى: عافاك بدل ماسح الزجاج."", ""role"": ""user""},{""content"": ""من فضلك قم بتغيير مساحات الزجاج ."", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_11957","[{""content"": ""ترجم من الدارجة للفصحى: أه عندي حتّا لڭوما ديالك"", ""role"": ""user""},{""content"": ""نعم، لدي ممحاتك أيضًا"", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_38009","[{""content"": ""ترجم من الدارجة للفصحى: كيفاش قدرتي تكون متأكد لهاد داراجا?!"", ""role"": ""user""},{""content"": ""كيف يمكنك أن تكون متأكدًا إلى هذا الحد؟!"", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_2363","[{""content"": ""ترجم من الدارجة للفصحى: ختي مريضا"", ""role"": ""user""},{""content"": ""أختي مريضة"", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_11771","[{""content"": ""ترجم من الدارجة للفصحى: خليني نشوف هاد الشي."", ""role"": ""user""},{""content"": ""دعني أرى ذلك ."", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_27083","[{""content"": ""ترجم من الدارجة للفصحى: واخا, غادي ناعتيك داك لموكاوين"", ""role"": ""user""},{""content"": ""حسنًا، سأعطيك ذلك المكون"", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_9603","[{""content"": ""ترجم من الدارجة للفصحى: فينا كاين أقرب مكتب بريد؟"", ""role"": ""user""},{""content"": ""أين أقرب مكتب بريد ؟"", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_19499","[{""content"": ""ترجم من الدارجة للفصحى: ديما كايبكي"", ""role"": ""user""},{""content"": ""إنه دائمًا يبكي"", ""role"": ""assistant""}]","dr_msa","null"
"flores+","flores+_2825","[{""content"": ""ترجم من الدارجة للفصحى: حتى لدابا مازال ما تعمرت منطقة احتواء ثانويّة أخرى تحت الخزانات اللي قادرة تهز 104,500 برميلٍ."", ""role"": ""user""},{""content"": ""ولم يتم حتّى الآن ملء منطقة احتواء ثانويّة أخرى تحت الخزانات القادرة على استيعاب 104,500 برميلٍ."", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_13673","[{""content"": ""ترجم من الدارجة للفصحى: إلا مشات ل أُمور مزيان هاد لعام بحال لعام ليفات"", ""role"": ""user""},{""content"": ""إذا سار كل شيء على ما يرام هذا العام كما في العام الماضي"", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_9569","[{""content"": ""ترجم من الدارجة للفصحى: فين جا أقرب مدخل؟"", ""role"": ""user""},{""content"": ""أين أقرب مدخل ؟"", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_32225","[{""content"": ""ترجم من الدارجة للفصحى: راهوم موديرين ديال ل أقسام لوخرا"", ""role"": ""user""},{""content"": ""إنهم مديرو الأقسام الأخرى"", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_15701","[{""content"": ""ترجم من الدارجة للفصحى: أودي, كانبقاو نتفرّجو ف تلفازا واخا كانعرفو أنّانا كانضيّعو بزّاف تلوقت"", ""role"": ""user""},{""content"": ""حسنًا، نحن نستمر في مشاهدة التلفاز، حتى لو كنا نعلم أننا نقضي وقتًا طويلاً هناك"", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_38585","[{""content"": ""ترجم من الدارجة للفصحى: أيخاسني نرجاع لدار فلواقت باش نڭادّ لغدا أُلا غادي إوقاع ليا ناوبات أنبقا نسخاف مرا خرا"", ""role"": ""user""},{""content"": ""يجب أن أعود إلى المنزل في الوقت المناسب لتحضير الغداء وإلا سأعاني من نوبات الإغماء مرة أخرى"", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_14987","[{""content"": ""ترجم من الدارجة للفصحى: ااااه"", ""role"": ""user""},{""content"": ""آآآآآآه،"", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_2213","[{""content"": ""ترجم من الدارجة للفصحى: اللاهاودي. راناوي ندير سياحة ونشوف نيت شي صحاب قدام."", ""role"": ""user""},{""content"": ""متعة . أخطط أن أقوم برؤية المعالم وزيارة بعض الأصدقاء القدامى ."", ""role"": ""assistant""}]","dr_msa","null"
"flores+","flores+_101","[{""content"": ""ترجم من الدارجة للفصحى: ناضت العافية في الحبس ديال أبو غريب في العراق فاش وقعات أحداث الشغب."", ""role"": ""user""},{""content"": ""اشتعلت النيران في سجن أبو غريب بالعراق أثناء أحداث شغب."", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_2139","[{""content"": ""ترجم من الدارجة للفصحى: اشحال المدة الزمنية ما بين الفصل الاول و الفصل التاني؟"", ""role"": ""user""},{""content"": ""كم زمن الاستراحة بين الفصل الأول والفصل الثاني ؟"", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_3359","[{""content"": ""ترجم من الدارجة للفصحى: عندو ودنين كبار"", ""role"": ""user""},{""content"": ""لديه آذان كبيرة"", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_11171","[{""content"": ""ترجم من الدارجة للفصحى: غاليبان عنداك صاح"", ""role"": ""user""},{""content"": ""ربما أنت على حق"", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_37673","[{""content"": ""ترجم من الدارجة للفصحى: كانو تما شي شوييا"", ""role"": ""user""},{""content"": ""كان هناك بعض"", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_28043","[{""content"": ""ترجم من الدارجة للفصحى: واخّا هاكّاك"", ""role"": ""user""},{""content"": ""على الرغم من"", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_5477","[{""content"": ""ترجم من الدارجة للفصحى: مزيان، كانضن غادي يكون شي حاجة مختلفة."", ""role"": ""user""},{""content"": ""حسنا , أظن أنني سأحصل على شيء مختلف ."", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_6559","[{""content"": ""ترجم من الدارجة للفصحى: اه، والكن من واحد الناحيا را صعيبا."", ""role"": ""user""},{""content"": ""نعم . لكنهم مدققون في الاختيار إلى حد ما ."", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_36107","[{""content"": ""ترجم من الدارجة للفصحى: علاش لا?"", ""role"": ""user""},{""content"": ""لماذا لا؟"", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_11459","[{""content"": ""ترجم من الدارجة للفصحى: آسف. حتى واحد ما كيجاوب على التلفون."", ""role"": ""user""},{""content"": ""آسف ، لا أحد يرد على الهاتف ."", ""role"": ""assistant""}]","dr_msa","null"
"madar_few_shot","madar_few_shot_265","[{""content"": ""ترجم من الدارجة للفصحى: ممكن تعطيني البزار، عافاك؟ <|assistant|> هل لي ببعض الفلفل ، من فضلك ؟ <|user|> ترجم من الدارجة للفصحى: بغيت نحجز لغدا فالصباح. <|assistant|> أريد الحجز لليلة غد . <|user|> ترجم من الدارجة للفصحى: أنا فرحان بزاف منين شفتك. <|assistant|> إنني مسرور جداً لرؤيتك . <|user|> ترجم من الدارجة للفصحى: واش مفتوح نهار الحد؟"", ""role"": ""user""},{""content"": ""هل تفتح في أيام الأحد ؟"", ""role"": ""assistant""}]","dr_msa","null"
