"dataset string","id string","messages list","direction string","metadata dict"
"doda","doda_25180","[{""content"": ""ترجم من الفصحى للدارجة: تناقصت قوة إبصاري"", ""role"": ""user""},{""content"": ""نقص ليا الشوف"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_15760","[{""content"": ""ترجم من الفصحى للدارجة: طالما أنني أستمر في الحركة يجب أن يتحسن"", ""role"": ""user""},{""content"": ""ماحدّي كانتحرّك كايوالي شويا"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_15662","[{""content"": ""ترجم من الفصحى للدارجة: افضل أن لا ادخل المستشفى , لو أمكن ."", ""role"": ""user""},{""content"": ""نقدر ما ننعسش في السبيطار، إيلا كان ممكن."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_22612","[{""content"": ""ترجم من الفصحى للدارجة: أعتقد أنه من الأفضل على الأرجح إذا طلبت من الأصدقاء أن يحضروا زجاجة"", ""role"": ""user""},{""content"": ""كانضن حسن أنّاك طلب الصحاب إجيبو قارعا"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_5834","[{""content"": ""ترجم من الفصحى للدارجة: إن نظام تطوير المنتج لديكم مساير للحفاظ على البيئة جداً ."", ""role"": ""user""},{""content"": ""نظام تطوير المنتوج ديالكم متوافق بزاف مع حماية البيئة."", ""role"": ""assistant""}]","msa_dr","null"
"flores+","flores+_520","[{""content"": ""ترجم من الفصحى للدارجة: قال وزير شئون الرئاسة رودريجو آرياس أن أرياس قد أصيب بحالة خفيفة من الفيروس."", ""role"": ""user""},{""content"": ""قال الوزير الرئاسي رودريجو آرياس إن أرياس اتصاب بحالة خفيفة من الفيروس."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_25210","[{""content"": ""ترجم من الفصحى للدارجة: هل أنتَ مُصابٌ بحساسية من شيء؟"", ""role"": ""user""},{""content"": ""واش فيك لحاساسيا ديال شي حاجة?"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_6666","[{""content"": ""ترجم من الفصحى للدارجة: أريد شراء طعم أسماك ."", ""role"": ""user""},{""content"": ""بغيت نشري الطعم."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_38572","[{""content"": ""ترجم من الفصحى للدارجة: نأمل أن نكتشف قريبًا أن هناك شيئًا غير عادي يحدث."", ""role"": ""user""},{""content"": ""كانتمناو نلقاو بزاربا بيلا شي حاجا ماشي عادييا واقعا"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_4378","[{""content"": ""ترجم من الفصحى للدارجة: من فضلك دون هذا على صفحة الخدمة . يوجد رسم زائد ."", ""role"": ""user""},{""content"": ""عافاك اكتب هادا فورقة الخدمة، راه كاينة شي زيادة."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_43066","[{""content"": ""ترجم من الفصحى للدارجة: من أين نبدأ؟"", ""role"": ""user""},{""content"": ""منين نابداو?"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_5310","[{""content"": ""ترجم من الفصحى للدارجة: طول متوسط ، من فضلك ."", ""role"": ""user""},{""content"": ""الطول المتوسط عافاك."", ""role"": ""assistant""}]","msa_dr","null"
"doda_few_shot","doda_few_shot_5266","[{""content"": ""ترجم من الفصحى للدارجة: وأعتقد أنها تتابعني <|assistant|> أُ كانضن بلي كتباعني <|user|> ترجم من الفصحى للدارجة: هل فاتك الحافلة؟ <|assistant|> واش مشا عليك الطوبيس? <|user|> ترجم من الفصحى للدارجة: شكرًا ولكن ألن تتناول بعضًا معي؟ <|assistant|> شوكران والاكين واش ماغاديش تاخود شوييا معايا? <|user|> ترجم من الفصحى للدارجة: أريد فقط أن آكل"", ""role"": ""user""},{""content"": ""بغيت هير ناكول"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_1240","[{""content"": ""ترجم من الفصحى للدارجة: مرحبا بكمً على متن الخطوط الجوية الفرنسية ."", ""role"": ""user""},{""content"": ""مرحباً عند آير فرانس للطيران."", ""role"": ""assistant""}]","msa_dr","null"
"madar_few_shot","madar_few_shot_884","[{""content"": ""ترجم من الفصحى للدارجة: هل أنت من هنا ؟ <|assistant|> واش انتا من هنا؟ <|user|> ترجم من الفصحى للدارجة: لا توجد مشكلة . <|assistant|> ماكاين حتى مشكل. <|user|> ترجم من الفصحى للدارجة: نعم , أريد زجاجة نبيذ أحمر . <|assistant|> آو، بغينا شي قرعا د الروج. <|user|> ترجم من الفصحى للدارجة: كلا ، ليس لدي متسع من الوقت . فقط توضيب ."", ""role"": ""user""},{""content"": ""لا، ماعنديش الوقت بزاف. غير يتقاد."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_2140","[{""content"": ""ترجم من الفصحى للدارجة: كنت أظن أنه سيكون كله أطباق من الحساء المائي والبسكويت الجاف!"", ""role"": ""user""},{""content"": ""كان كايحساب ليا واش غادي يعطيونا غير صوبّا أُ لخوبز قاسح!"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_19858","[{""content"": ""ترجم من الفصحى للدارجة: سيكون الهمبرغر هنا لاحقًا"", ""role"": ""user""},{""content"": ""ل هامبورڭر غادي يكون هنا من بعد"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_4666","[{""content"": ""ترجم من الفصحى للدارجة: نعم ، أنا أبحث عن فستان ."", ""role"": ""user""},{""content"": ""آه، كا نقلب على كسوة."", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_2826","[{""content"": ""ترجم من الفصحى للدارجة: أي أنواع العملات المعدنية يتم العمل بها في آلة البيع هذه ؟"", ""role"": ""user""},{""content"": ""إينا فلوس كاتقبل هاد الماكينا؟"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_3652","[{""content"": ""ترجم من الفصحى للدارجة: ننصحك أن تأخذ جولة في مدينة بوسطن . فهذا يعطيك فرصة لرؤية الأماكن الهامة في بوسطن ."", ""role"": ""user""},{""content"": ""كانصحوك تدير جولة لمدينة بوسطن. غادي تكون فرصة تشوف البلايص المهمة فبوسطن."", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_8236","[{""content"": ""ترجم من الفصحى للدارجة: هذه آخر إضافة لنا لخط التعبئة . نحن نعبء حوالي ستمائة صندوق كل يوم ."", ""role"": ""user""},{""content"": ""هادي آخر إضافة لجمع الأمتعة. كا نجمعو تقريباً ست مية باليزا كل نهار."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_22168","[{""content"": ""ترجم من الفصحى للدارجة: أصبحت مشكلة عالمية"", ""role"": ""user""},{""content"": ""ولّات موشكيلا عالامييا"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_9506","[{""content"": ""ترجم من الفصحى للدارجة: هل تستطيع إرسال هذه إلى اليابان ؟"", ""role"": ""user""},{""content"": ""واخا تصيفطهوم ل يابان؟"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_2330","[{""content"": ""ترجم من الفصحى للدارجة: أشعر بصداع ."", ""role"": ""user""},{""content"": ""راسي كيضرني."", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_7262","[{""content"": ""ترجم من الفصحى للدارجة: لا أريده متبل جداً ."", ""role"": ""user""},{""content"": ""مابغيتوش حار."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_31528","[{""content"": ""ترجم من الفصحى للدارجة: إنه يفكر كثيرًا"", ""role"": ""user""},{""content"": ""كايخمّم بزّاف"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_2772","[{""content"": ""ترجم من الفصحى للدارجة: لدي حساسية للبيض ."", ""role"": ""user""},{""content"": ""عندي حساسية البيض."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_25414","[{""content"": ""ترجم من الفصحى للدارجة: أستطيع أن أعطيهم"", ""role"": ""user""},{""content"": ""نقدر نعطيهوم"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_18382","[{""content"": ""ترجم من الفصحى للدارجة: إنه مستلقٍ على الأريكة"", ""role"": ""user""},{""content"": ""متكّي علا لفوتوي"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_11080","[{""content"": ""ترجم من الفصحى للدارجة: ماذا تقترح؟"", ""role"": ""user""},{""content"": ""أش كاتقتارح?"", ""role"": ""assistant""}]","msa_dr","null"
"madar_few_shot","madar_few_shot_1832","[{""content"": ""ترجم من الفصحى للدارجة: لذيذ . خذ قضمة . <|assistant|> مم، بنين. هاك، خد منو اطريف. <|user|> ترجم من الفصحى للدارجة: في فصل الربيع تزهر أشجار الكرز . <|assistant|> في الربيع الشجر ديال حب الملوك كا يتفتحو. <|user|> ترجم من الفصحى للدارجة: السبت غير مناسب لأن علي أن أساعد والدي . <|assistant|> السبت خايب حيت خاصني نعاون بابا. <|user|> ترجم من الفصحى للدارجة: هل هذه هي الرحلة الصحيحة ؟"", ""role"": ""user""},{""content"": ""واش هادي هي الرحلة الصحيحة؟"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_538","[{""content"": ""ترجم من الفصحى للدارجة: وأعمل هنا لأدفع إيجاري"", ""role"": ""user""},{""content"": ""أُ كانخدام هنا باش نخلّس لكرا ديالي"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_28006","[{""content"": ""ترجم من الفصحى للدارجة: دائمًا ينسى محفظته"", ""role"": ""user""},{""content"": ""ديما كاينسا بزطامو"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_15888","[{""content"": ""ترجم من الفصحى للدارجة: أريد مقعداً على اليسار ."", ""role"": ""user""},{""content"": ""بغيت شي بلاصا عليسر."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_2956","[{""content"": ""ترجم من الفصحى للدارجة: أنت غبي"", ""role"": ""user""},{""content"": ""نتا مكلّخ"", ""role"": ""assistant""}]","msa_dr","null"
"doda_multi_turns","doda_multi_turns_3100","[{""content"": ""ترجم من الفصحى للدارجة: فليمنحك الله النعمة"", ""role"": ""user""},{""content"": ""الله إبارك فيك"", ""role"": ""assistant""},{""content"": ""ترجم: إنه غير مفهوم بالمرة بالنسبة لي."", ""role"": ""user""},{""content"": ""هادشي مايمكنش نفهمو أنا."", ""role"": ""assistant""},{""content"": ""ترجم: هل يمكنك مساعدتي؟"", ""role"": ""user""},{""content"": ""واخا تعاونّي?"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_11386","[{""content"": ""ترجم من الفصحى للدارجة: لا، أنا في إجازة"", ""role"": ""user""},{""content"": ""لا, أنا ف عوطلا"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_10516","[{""content"": ""ترجم من الفصحى للدارجة: بوسعي أن أقوم بذلك بنفسي ."", ""role"": ""user""},{""content"": ""يمكن لي نديرو بنفسي."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_10732","[{""content"": ""ترجم من الفصحى للدارجة: هذا الرجل"", ""role"": ""user""},{""content"": ""هاد الراجل"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_36166","[{""content"": ""ترجم من الفصحى للدارجة: عليك خلطه مع عصير الليمون والسكر والثلج"", ""role"": ""user""},{""content"": ""خاساك تخالتو معا عاسّير ليمون أُ سوكار أُ تالج"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_4450","[{""content"": ""ترجم من الفصحى للدارجة: آه!"", ""role"": ""user""},{""content"": ""أه!"", ""role"": ""assistant""}]","msa_dr","null"
